elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
4890,153393,32000,32000,0,0,0,0,0,687707,32,153361,32,155,155,307,1513,2,0,1057,155,155,155,153,153,12,1,32000,32,32,32,8,307,8,307,32000,32,32000,32,687707,32,3368447,0
4900,153772,32000,32000,0,0,0,0,0,687707,32,153740,32,155,155,307,1892,2,0,1057,155,155,155,153,153,22,1,32000,32,32,32,8,307,8,307,32000,32,32000,32,687707,32,3377164,0
4910,153965,32000,32000,0,0,0,0,0,687707,32,153933,32,156,156,309,1086,2,0,1074,156,156,156,154,154,0,1,32000,32,32,32,8,309,8,309,32000,32,32000,32,687707,32,3381603,0
4920,154346,32000,32000,0,0,0,0,0,687707,32,154314,32,156,156,309,1467,2,0,1074,156,156,156,154,154,10,1,32000,32,32,32,8,309,8,309,32000,32,32000,32,687707,32,3390366,0
4930,154509,32000,32000,0,0,0,0,0,687707,32,154477,32,156,156,310,631,1,1000,591,156,156,156,155,155,18,1,32000,32,32,32,8,310,8,310,32000,32,32000,32,687707,32,3394138,0
4940,154887,32000,32000,0,0,0,0,0,687707,32,154855,32,156,156,310,1009,2,1000,591,156,157,156,155,155,28,1,32000,32,32,32,8,310,8,310,32000,32,32000,32,687707,32,3402855,0
4950,155272,32000,32000,0,0,0,0,0,687707,32,155240,32,157,157,311,1394,2,0,1010,157,157,157,155,155,10,1,32000,32,32,32,8,311,8,311,32000,32,32000,32,687707,32,3411687,0
4960,155653,32000,32000,0,0,0,0,0,687707,32,155621,32,157,157,311,1775,2,0,1010,157,157,157,155,155,20,1,32000,32,32,32,8,311,8,311,32000,32,32000,32,687707,32,3420450,0
4971,155851,32000,32000,0,0,0,0,0,687707,32,155819,32,157,157,312,974,1,1000,879,157,157,157,156,156,30,1,32000,32,32,32,8,312,8,312,32000,32,32000,32,687707,32,3425050,0
4980,156195,32000,32000,0,0,0,0,0,687707,32,156163,32,158,158,313,1318,2,0,1115,158,158,158,156,156,4,1,32000,32,32,32,8,313,8,313,32000,32,32000,32,687707,32,3432939,0
4990,156452,32000,32000,0,0,0,0,0,687707,32,156420,32,158,158,314,576,1,1000,575,158,158,158,157,157,14,1,32000,32,32,32,8,314,8,314,32000,32,32000,32,687707,32,3438873,0
5000,156770,32000,32000,0,0,0,0,0,687707,32,156738,32,158,158,314,894,1,1000,575,158,158,158,157,157,24,1,32000,32,32,32,8,314,8,314,32000,32,32000,32,687707,32,3446187,0
5010,157154,32000,32000,0,0,0,0,0,687707,32,157122,32,159,159,315,1278,2,0,1049,159,159,159,157,157,6,1,32000,32,32,32,8,315,8,315,32000,32,32000,32,687707,32,3455042,0
5020,157491,32000,32000,0,0,0,0,0,687707,32,157459,32,159,159,315,1615,2,0,1049,159,159,159,157,157,14,1,32000,32,32,32,8,315,8,315,32000,32,32000,32,687707,32,3462770,0
5030,157709,32000,32000,0,0,0,0,0,687707,32,157677,32,159,159,316,834,1,1000,734,159,159,159,158,158,24,1,32000,32,32,32,8,316,8,316,32000,32,32000,32,687707,32,3467807,0
5040,158096,32000,32000,0,0,0,0,0,687707,32,158064,32,160,160,317,1221,2,0,1073,160,160,160,158,158,2,1,32000,32,32,32,8,317,8,317,32000,32,32000,32,687707,32,3476708,0
5050,158476,32000,32000,0,0,0,0,0,687707,32,158444,32,160,160,317,1601,2,0,1073,160,160,160,158,158,12,1,32000,32,32,32,8,317,8,317,32000,32,32000,32,687707,32,3485471,0
5061,158675,32000,32000,0,0,0,0,0,687707,32,158643,32,160,160,318,801,1,1000,711,160,160,160,159,159,22,1,32000,32,32,32,8,318,8,318,32000,32,32000,32,687707,32,3490048,0
5070,159020,32000,32000,0,0,0,0,0,687707,32,158988,32,161,161,319,1146,2,0,1029,161,161,161,159,159,2,1,32000,32,32,32,8,319,8,319,32000,32,32000,32,687707,32,3498006,0
5080,159392,32000,32000,0,0,0,0,0,687707,32,159360,32,161,161,319,1518,2,0,1029,161,161,161,159,159,12,1,32000,32,32,32,8,319,8,319,32000,32,32000,32,687707,32,3506539,0
5090,159583,32000,32000,0,0,0,0,0,687707,32,159551,32,161,161,320,710,1,1000,650,161,161,161,160,160,22,1,32000,32,32,32,8,320,8,320,32000,32,32000,32,687707,32,3510955,0
5100,159964,32000,32000,0,0,0,0,0,687707,32,159932,32,162,162,321,1091,2,0,1030,162,162,162,160,160,0,1,32000,32,32,32,8,321,8,321,32000,32,32000,32,687707,32,3519718,0
5110,160204,32000,32000,0,0,0,0,0,687707,32,160172,32,162,162,321,1331,2,0,1030,162,162,162,160,160,10,1,32000,32,32,32,8,321,8,321,32000,32,32000,32,687707,32,3525238,0
5120,160397,32000,32000,0,0,0,0,0,687707,32,160365,32,162,162,322,525,1,1000,369,162,162,162,161,161,20,1,32000,32,32,32,8,322,8,322,32000,32,32000,32,687707,32,3529700,0
5130,160774,32000,32000,0,0,0,0,0,687707,32,160742,32,162,162,322,902,1,1000,369,162,162,162,161,161,30,1,32000,32,32,32,8,322,8,322,32000,32,32000,32,687707,32,3538394,0
5140,161161,32000,32000,0,0,0,0,0,687707,32,161129,32,163,163,323,1289,2,0,1040,163,163,163,161,161,6,1,32000,32,32,32,8,323,8,323,32000,32,32000,32,687707,32,3547272,0
5150,161540,32000,32000,0,0,0,0,0,687707,32,161508,32,163,163,323,1668,2,0,1040,163,163,163,161,161,16,1,32000,32,32,32,8,323,8,323,32000,32,32000,32,687707,32,3555989,0
5160,161793,32000,32000,0,0,0,0,0,687707,32,161761,32,163,163,324,922,1,1000,910,163,163,163,162,162,26,1,32000,32,32,32,8,324,8,324,32000,32,32000,32,687707,32,3561831,0
5170,162085,32000,32000,0,0,0,0,0,687707,32,162053,32,164,164,325,1214,2,0,1054,164,164,164,162,162,4,1,32000,32,32,32,8,325,8,325,32000,32,32000,32,687707,32,3568547,0
5180,162465,32000,32000,0,0,0,0,0,687707,32,162433,32,164,164,325,1594,2,0,1054,164,164,164,162,162,14,1,32000,32,32,32,8,325,8,325,32000,32,32000,32,687707,32,3577287,0
5190,162667,32000,32000,0,0,0,0,0,687707,32,162635,32,164,164,326,797,1,1000,784,164,164,164,163,163,24,1,32000,32,32,32,8,326,8,326,32000,32,32000,32,687707,32,3581956,0
5200,163048,32000,32000,0,0,0,0,0,687707,32,163016,32,165,165,327,1178,2,0,1009,165,165,165,163,163,4,1,32000,32,32,32,8,327,8,327,32000,32,32000,32,687707,32,3590719,0
5210,163394,32000,32000,0,0,0,0,0,687707,32,163362,32,165,165,327,1524,2,0,1009,165,165,165,163,163,12,1,32000,32,32,32,8,327,8,327,32000,32,32000,32,687707,32,3598677,0
5220,163660,32000,32000,0,0,0,0,0,687707,32,163628,32,165,165,328,791,1,1000,783,165,165,165,164,164,22,1,32000,32,32,32,8,328,8,328,32000,32,32000,32,687707,32,3604818,0
5230,163967,32000,32000,0,0,0,0,0,687707,32,163935,32,166,166,329,1098,2,0,1017,166,166,166,164,164,2,1,32000,32,32,32,8,329,8,329,32000,32,32000,32,687707,32,3611879,0
5240,164353,32000,32000,0,0,0,0,0,687707,32,164321,32,166,166,329,1484,2,0,1017,166,166,166,164,164,12,1,32000,32,32,32,8,329,8,329,32000,32,32000,32,687707,32,3620757,0
5250,164588,32000,32000,0,0,0,0,0,687707,32,164556,32,166,166,330,720,1,1000,715,166,166,166,165,165,20,1,32000,32,32,32,8,330,8,330,32000,32,32000,32,687707,32,3626185,0
5260,164885,32000,32000,0,0,0,0,0,687707,32,164853,32,166,166,330,1017,2,1000,715,166,167,166,165,165,30,1,32000,32,32,32,8,330,8,330,32000,32,32000,32,687707,32,3633016,0
5270,165274,32000,32000,0,0,0,0,0,687707,32,165242,32,167,167,331,1406,2,0,1037,167,167,167,165,165,8,1,32000,32,32,32,8,331,8,331,32000,32,32000,32,687707,32,3641963,0
5280,165520,32000,32000,0,0,0,0,0,687707,32,165488,32,167,167,332,653,1,1000,635,167,167,167,166,166,18,1,32000,32,32,32,8,332,8,332,32000,32,32000,32,687707,32,3647644,0
5290,165858,32000,32000,0,0,0,0,0,687707,32,165826,32,167,167,332,991,1,1000,635,167,167,167,166,166,30,1,32000,32,32,32,8,332,8,332,32000,32,32000,32,687707,32,3655418,0
5300,166204,32000,32000,0,0,0,0,0,687707,32,166172,32,168,168,333,1337,2,0,1065,168,168,168,166,166,6,1,32000,32,32,32,8,333,8,333,32000,32,32000,32,687707,32,3663376,0
5310,166463,32000,32000,0,0,0,0,0,687707,32,166431,32,168,168,334,597,1,1000,592,168,168,168,167,167,16,1,32000,32,32,32,8,334,8,334,32000,32,32000,32,687707,32,3669356,0
5320,166780,32000,32000,0,0,0,0,0,687707,32,166748,32,168,168,334,914,1,1000,592,168,168,168,167,167,26,1,32000,32,32,32,8,334,8,334,32000,32,32000,32,687707,32,3676647,0
5330,167161,32000,32000,0,0,0,0,0,687707,32,167129,32,169,169,335,1295,2,0,1013,169,169,169,167,167,6,1,32000,32,32,32,8,335,8,335,32000,32,32000,32,687707,32,3685433,0
5340,167441,32000,32000,0,0,0,0,0,687707,32,167409,32,169,169,336,576,1,1000,572,169,169,169,168,168,16,1,32000,32,32,32,8,336,8,336,32000,32,32000,32,687707,32,3691873,0
5350,167693,32000,32000,0,0,0,0,0,687707,32,167661,32,169,169,336,828,1,1000,572,169,169,169,168,168,26,1,32000,32,32,32,8,336,8,336,32000,32,32000,32,687707,32,3697669,0
5360,168078,32000,32000,0,0,0,0,0,687707,32,168046,32,170,170,337,1213,2,0,1022,170,170,170,168,168,4,1,32000,32,32,32,8,337,8,337,32000,32,32000,32,687707,32,3706547,0
5370,168455,32000,32000,0,0,0,0,0,687707,32,168423,32,170,170,337,1590,2,0,1022,170,170,170,168,168,14,1,32000,32,32,32,8,337,8,337,32000,32,32000,32,687707,32,3715195,0
5380,168838,32000,32000,0,0,0,0,0,687707,32,168806,32,170,170,337,1973,2,0,1022,170,170,170,168,168,24,1,32000,32,32,32,8,337,8,337,32000,32,32000,32,687707,32,3724004,0
5390,169010,32000,32000,0,0,0,0,0,687707,32,168978,32,171,171,339,1146,2,0,1002,171,171,171,169,169,6,1,32000,32,32,32,8,339,8,339,32000,32,32000,32,687707,32,3727983,0
5400,169244,32000,32000,0,0,0,0,0,687707,32,169212,32,171,171,340,381,1,1000,378,171,171,171,170,170,16,1,32000,32,32,32,8,340,8,340,32000,32,32000,32,687707,32,3733388,0
5410,169499,32000,32000,0,0,0,0,0,687707,32,169467,32,171,171,340,636,1,1000,378,171,171,171,170,170,26,1,32000,32,32,32,8,340,8,340,32000,32,32000,32,687707,32,3739253,0
5420,169882,32000,32000,0,0,0,0,0,687707,32,169850,32,171,171,340,1019,2,1000,378,171,172,171,170,170,36,1,32000,32,32,32,8,340,8,340,32000,32,32000,32,687707,32,3748062,0
5430,170268,32000,32000,0,0,0,0,0,687707,32,170236,32,172,172,341,1405,2,0,1059,172,172,172,170,170,8,1,32000,32,32,32,8,341,8,341,32000,32,32000,32,687707,32,3756940,0
5440,170549,32000,32000,0,0,0,0,0,687707,32,170517,32,172,172,342,687,1,1000,682,172,172,172,171,171,18,1,32000,32,32,32,8,342,8,342,32000,32,32000,32,687707,32,3763426,0
5450,170808,32000,32000,0,0,0,0,0,687707,32,170776,32,172,172,342,946,1,1000,682,172,172,172,171,171,28,1,32000,32,32,32,8,342,8,342,32000,32,32000,32,687707,32,3769383,0
5460,171184,32000,32000,0,0,0,0,0,687707,32,171152,32,173,173,343,1322,2,0,1074,173,173,173,171,171,6,1,32000,32,32,32,8,343,8,343,32000,32,32000,32,687707,32,3778031,0
5470,171452,32000,32000,0,0,0,0,0,687707,32,171420,32,173,173,344,591,1,1000,583,173,173,173,172,172,16,1,32000,32,32,32,8,344,8,344,32000,32,32000,32,687707,32,3784218,0
5480,171764,32000,32000,0,0,0,0,0,687707,32,171732,32,173,173,344,903,1,1000,583,173,173,173,172,172,26,1,32000,32,32,32,8,344,8,344,32000,32,32000,32,687707,32,3791394,0
5490,172111,32000,32000,0,0,0,0,0,687707,32,172079,32,174,174,345,1250,2,0,1025,174,174,174,172,172,6,1,32000,32,32,32,8,345,8,345,32000,32,32000,32,687707,32,3799375,0
5500,172489,32000,32000,0,0,0,0,0,687707,32,172457,32,174,174,345,1628,2,0,1025,174,174,174,172,172,16,1,32000,32,32,32,8,345,8,345,32000,32,32000,32,687707,32,3808069,0
5510,172869,32000,32000,0,0,0,0,0,687707,32,172837,32,174,174,345,2008,3,0,1025,174,175,174,172,172,26,1,32000,32,32,32,8,345,8,345,32000,32,32000,32,687707,32,3816809,0
5520,173071,32000,32000,0,0,0,0,0,687707,32,173039,32,175,175,347,1211,2,0,1024,175,175,175,173,173,8,1,32000,32,32,32,9,347,9,347,32000,32,32000,32,687707,32,3821478,0
5530,173307,32000,32000,0,0,0,0,0,687707,32,173275,32,175,175,348,448,1,1000,442,175,175,175,174,174,18,1,32000,32,32,32,9,348,9,348,32000,32,32000,32,687707,32,3826929,0
5540,173609,32000,32000,0,0,0,0,0,687707,32,173577,32,175,175,348,750,1,1000,442,175,175,175,174,174,26,1,32000,32,32,32,9,348,9,348,32000,32,32000,32,687707,32,3833875,0
5550,173996,32000,32000,0,0,0,0,0,687707,32,173964,32,176,176,349,1137,2,0,1060,176,176,176,174,174,0,1,32000,32,32,32,9,349,9,349,32000,32,32000,32,687707,32,3842776,0
5560,174374,32000,32000,0,0,0,0,0,687707,32,174342,32,176,176,349,1515,2,0,1060,176,176,176,174,174,12,1,32000,32,32,32,9,349,9,349,32000,32,32000,32,687707,32,3851470,0
5570,174754,32000,32000,0,0,0,0,0,687707,32,174722,32,176,176,349,1895,2,0,1060,176,176,176,174,174,22,1,32000,32,32,32,9,349,9,349,32000,32,32000,32,687707,32,3860210,0
5580,174960,32000,32000,0,0,0,0,0,687707,32,174928,32,177,177,351,1102,2,0,1007,177,177,177,175,175,2,1,32000,32,32,32,9,351,9,351,32000,32,32000,32,687707,32,3864971,0
5590,175302,32000,32000,0,0,0,0,0,687707,32,175270,32,177,177,351,1444,2,0,1007,177,177,177,175,175,10,1,32000,32,32,32,9,351,9,351,32000,32,32000,32,687707,32,3872837,0
5600,175504,32000,32000,0,0,0,0,0,687707,32,175472,32,177,177,352,647,1,1000,517,177,177,177,176,176,20,1,32000,32,32,32,9,352,9,352,32000,32,32000,32,687707,32,3877506,0
5610,175883,32000,32000,0,0,0,0,0,687707,32,175851,32,177,177,352,1026,2,1000,517,177,178,177,176,176,30,1,32000,32,32,32,9,352,9,352,32000,32,32000,32,687707,32,3886223,0
5620,176262,32000,32000,0,0,0,0,0,687707,32,176230,32,178,178,353,1405,2,0,1033,178,178,178,176,176,8,1,32000,32,32,32,9,353,9,353,32000,32,32000,32,687707,32,3894963,0
5630,176603,32000,32000,0,0,0,0,0,687707,32,176571,32,178,178,353,1746,2,0,1033,178,178,178,176,176,18,1,32000,32,32,32,9,353,9,353,32000,32,32000,32,687707,32,3902806,0
5640,176806,32000,32000,0,0,0,0,0,687707,32,176774,32,178,178,354,950,1,1000,783,178,178,178,177,177,28,1,32000,32,32,32,9,354,9,354,32000,32,32000,32,687707,32,3907475,0
5650,177198,32000,32000,0,0,0,0,0,687707,32,177166,32,179,179,355,1342,2,0,1053,179,179,179,177,177,6,1,32000,32,32,32,9,355,9,355,32000,32,32000,32,687707,32,3916491,0
5660,177576,32000,32000,0,0,0,0,0,687707,32,177544,32,179,179,356,721,1,1000,718,179,179,179,178,178,17,1,32000,32,32,32,9,356,9,356,32000,32,32000,32,687707,32,3925208,0
5670,177770,32000,32000,0,0,0,0,0,687707,32,177738,32,179,179,356,915,1,1000,718,179,179,179,178,178,26,1,32000,32,32,32,9,356,9,356,32000,32,32000,32,687707,32,3929670,0
5680,178114,32000,32000,0,0,0,0,0,687707,32,178082,32,180,180,357,1259,2,0,1007,180,180,180,178,178,6,1,32000,32,32,32,9,357,9,357,32000,32,32000,32,687707,32,3937582,0
5690,178488,32000,32000,0,0,0,0,0,687707,32,178456,32,180,180,358,634,1,1000,630,180,180,180,179,179,16,1,32000,32,32,32,9,358,9,358,32000,32,32000,32,687707,32,3946207,0
5700,178715,32000,32000,0,0,0,0,0,687707,32,178683,32,180,180,358,861,1,1000,630,180,180,180,179,179,26,1,32000,32,32,32,9,358,9,358,32000,32,32000,32,687707,32,3951428,0
5710,178984,32000,32000,0,0,0,0,0,687707,32,178952,32,181,181,359,1130,2,0,1014,181,181,181,179,179,2,1,32000,32,32,32,9,359,9,359,32000,32,32000,32,687707,32,3957615,0
5720,179356,32000,32000,0,0,0,0,0,687707,32,179324,32,181,181,359,1502,2,0,1014,181,181,181,179,179,12,1,32000,32,32,32,9,359,9,359,32000,32,32000,32,687707,32,3966171,0
5730,179698,32000,32000,0,0,0,0,0,687707,32,179666,32,181,181,359,1844,2,0,1014,181,181,181,179,179,22,1,32000,32,32,32,9,359,9,359,32000,32,32000,32,687707,32,3974037,0
5740,179905,32000,32000,0,0,0,0,0,687707,32,179873,32,182,182,361,1052,2,0,1032,182,182,182,180,180,0,1,32000,32,32,32,9,361,9,361,32000,32,32000,32,687707,32,3978844,0
5750,180296,32000,32000,0,0,0,0,0,687707,32,180264,32,182,182,361,1443,2,0,1032,182,182,182,180,180,10,1,32000,32,32,32,9,361,9,361,32000,32,32000,32,687707,32,3987860,0
5760,180499,32000,32000,0,0,0,0,0,687707,32,180467,32,182,182,362,647,1,1000,567,182,182,182,181,181,20,1,32000,32,32,32,9,362,9,362,32000,32,32000,32,687707,32,3992575,0
5770,180893,32000,32000,0,0,0,0,0,687707,32,180861,32,183,183,363,1041,2,0,1009,183,183,183,181,181,0,1,32000,32,32,32,9,363,9,363,32000,32,32000,32,687707,32,4001568,0
5780,181241,32000,32000,0,0,0,0,0,687707,32,181209,32,183,183,363,1389,2,0,1009,183,183,183,181,181,8,1,32000,32,32,32,9,363,9,363,32000,32,32000,32,687707,32,4009572,0
5790,181632,32000,32000,0,0,0,0,0,687707,32,181600,32,183,183,363,1780,2,0,1009,183,183,183,181,181,20,1,32000,32,32,32,9,363,9,363,32000,32,32000,32,687707,32,4018565,0
5800,181838,32000,32000,0,0,0,0,0,687707,32,181806,32,183,183,364,987,1,1000,837,183,183,183,182,182,30,1,32000,32,32,32,9,364,9,364,32000,32,32000,32,687707,32,4023326,0
5810,182215,32000,32000,0,0,0,0,0,687707,32,182183,32,184,184,365,1364,2,0,1052,184,184,184,182,182,8,1,32000,32,32,32,9,365,9,365,32000,32,32000,32,687707,32,4031997,0
5820,182532,32000,32000,0,0,0,0,0,687707,32,182500,32,184,184,366,682,1,1000,678,184,184,184,183,183,18,1,32000,32,32,32,9,366,9,366,32000,32,32000,32,687707,32,4039311,0
5830,182817,32000,32000,0,0,0,0,0,687707,32,182785,32,184,184,366,967,1,1000,678,184,184,184,183,183,28,1,32000,32,32,32,9,366,9,366,32000,32,32000,32,687707,32,4045866,0
5840,183165,32000,32000,0,0,0,0,0,687707,32,183133,32,185,185,367,1315,2,0,1027,185,185,185,183,183,6,1,32000,32,32,32,9,367,9,367,32000,32,32000,32,687707,32,4053870,0
5850,183520,32000,32000,0,0,0,0,0,687707,32,183488,32,185,185,368,671,1,1000,669,185,185,185,184,184,16,1,32000,32,32,32,9,368,9,368,32000,32,32000,32,687707,32,4062058,0
5860,183759,32000,32000,0,0,0,0,0,687707,32,183727,32,185,185,368,910,1,1000,669,185,185,185,184,184,26,1,32000,32,32,32,9,368,9,368,32000,32,32000,32,687707,32,4067555,0
5870,184150,32000,32000,0,0,0,0,0,687707,32,184118,32,186,186,369,1301,2,0,1065,186,186,186,184,184,6,1,32000,32,32,32,9,369,9,369,32000,32,32000,32,687707,32,4076548,0
5880,184437,32000,32000,0,0,0,0,0,687707,32,184405,32,186,186,370,589,1,1000,587,186,186,186,185,185,16,1,32000,32,32,32,9,370,9,370,32000,32,32000,32,687707,32,4083172,0
5890,184741,32000,32000,0,0,0,0,0,687707,32,184709,32,186,186,370,893,1,1000,587,186,186,186,185,185,26,1,32000,32,32,32,9,370,9,370,32000,32,32000,32,687707,32,4090164,0
5900,185099,32000,32000,0,0,0,0,0,687707,32,185067,32,187,187,371,1251,2,0,1054,187,187,187,185,185,4,1,32000,32,32,32,9,371,9,371,32000,32,32000,32,687707,32,4098398,0
5910,185382,32000,32000,0,0,0,0,0,687707,32,185350,32,187,187,372,535,1,1000,530,187,187,187,186,186,14,1,32000,32,32,32,9,372,9,372,32000,32,32000,32,687707,32,4104930,0
5920,185684,32000,32000,0,0,0,0,0,687707,32,185652,32,187,187,372,837,1,1000,530,187,187,187,186,186,24,1,32000,32,32,32,9,372,9,372,32000,32,32000,32,687707,32,4111876,0
5930,186082,32000,32000,0,0,0,0,0,687707,32,186050,32,188,188,373,1235,2,0,1018,188,188,188,186,186,4,1,32000,32,32,32,9,373,9,373,32000,32,32000,32,687707,32,4121030,0
5940,186289,32000,32000,0,0,0,0,0,687707,32,186257,32,188,188,374,443,1,1000,439,188,188,188,187,187,14,1,32000,32,32,32,9,374,9,374,32000,32,32000,32,687707,32,4125814,0
5950,186660,32000,32000,0,0,0,0,0,687707,32,186628,32,188,188,374,814,1,1000,439,188,188,188,187,187,24,1,32000,32,32,32,9,374,9,374,32000,32,32000,32,687707,32,4134347,0
5960,187013,32000,32000,0,0,0,0,0,687707,32,186981,32,189,189,375,1167,2,0,1057,189,189,189,187,187,2,1,32000,32,32,32,9,375,9,375,32000,32,32000,32,687707,32,4142466,0
5970,187402,32000,32000,0,0,0,0,0,687707,32,187370,32,189,189,375,1556,2,0,1057,189,189,189,187,187,12,1,32000,32,32,32,9,375,9,375,32000,32,32000,32,687707,32,4151413,0
5980,187728,32000,32000,0,0,0,0,0,687707,32,187696,32,189,189,376,883,1,1000,877,189,189,189,188,188,22,1,32000,32,32,32,9,376,9,376,32000,32,32000,32,687707,32,4158934,0
5990,187994,32000,32000,0,0,0,0,0,687707,32,187962,32,190,190,377,1149,2,0,1021,190,190,190,188,188,2,1,32000,32,32,32,9,377,9,377,32000,32,32000,32,687707,32,4165075,0
6000,188376,32000,32000,0,0,0,0,0,687707,32,188344,32,190,190,377,1531,2,0,1021,190,190,190,188,188,12,1,32000,32,32,32,9,377,9,377,32000,32,32000,32,687707,32,4173838,0
6010,188473,32000,32000,0,0,0,0,0,687707,32,188441,32,190,190,378,629,1,1000,579,190,190,190,189,189,22,1,32000,32,32,32,9,378,9,378,32000,32,32000,32,687707,32,4176092,0
6020,188823,32000,32000,0,0,0,0,0,687707,32,188791,32,190,190,378,979,1,1000,579,190,190,190,189,189,32,1,32000,32,32,32,9,378,9,378,32000,32,32000,32,687707,32,4184142,0
6030,189216,32000,32000,0,0,0,0,0,687707,32,189184,32,191,191,379,1372,2,0,1130,191,191,191,189,189,6,1,32000,32,32,32,9,379,9,379,32000,32,32000,32,687707,32,4193204,0
6040,189524,32000,32000,0,0,0,0,0,687707,32,189492,32,191,191,380,681,1,1000,675,191,191,191,190,190,16,1,32000,32,32,32,9,380,9,380,32000,32,32000,32,687707,32,4200288,0
6050,189804,32000,32000,0,0,0,0,0,687707,32,189772,32,191,191,380,961,1,1000,675,191,191,191,190,190,26,1,32000,32,32,32,9,380,9,380,32000,32,32000,32,687707,32,4206728,0
6060,190187,32000,32000,0,0,0,0,0,687707,32,190155,32,192,192,381,1344,2,0,1014,192,192,192,190,190,8,1,32000,32,32,32,9,381,9,381,32000,32,32000,32,687707,32,4215560,0
6071,190567,32000,32000,0,0,0,0,0,687707,32,190535,32,192,192,381,1724,2,0,1014,192,192,192,190,190,18,1,32000,32,32,32,9,381,9,381,32000,32,32000,32,687707,32,4224277,0
6080,190813,32000,32000,0,0,0,0,0,687707,32,190781,32,192,192,382,971,1,1000,970,192,192,192,191,191,28,1,32000,32,32,32,9,382,9,382,32000,32,32000,32,687707,32,4229958,0
6090,191099,32000,32000,0,0,0,0,0,687707,32,191067,32,193,193,383,1257,2,0,1024,193,193,193,191,191,6,1,32000,32,32,32,9,383,9,383,32000,32,32000,32,687707,32,4236536,0
6100,191389,32000,32000,0,0,0,0,0,687707,32,191357,32,193,193,384,548,1,1000,540,193,193,193,192,192,16,1,32000,32,32,32,9,384,9,384,32000,32,32000,32,687707,32,4243229,0
6110,191682,32000,32000,0,0,0,0,0,687707,32,191650,32,193,193,384,841,1,1000,540,193,193,193,192,192,26,1,32000,32,32,32,9,384,9,384,32000,32,32000,32,687707,32,4249968,0
6120,192021,32000,32000,0,0,0,0,0,687707,32,191989,32,194,194,385,1180,2,0,1050,194,194,194,192,192,2,1,32000,32,32,32,9,385,9,385,32000,32,32000,32,687707,32,4257765,0
6130,192408,32000,32000,0,0,0,0,0,687707,32,192376,32,194,194,385,1567,2,0,1050,194,194,194,192,192,12,1,32000,32,32,32,9,385,9,385,32000,32,32000,32,687707,32,4266666,0
6140,192729,32000,32000,0,0,0,0,0,687707,32,192697,32,194,194,386,889,1,1000,883,194,194,194,193,193,22,1,32000,32,32,32,9,386,9,386,32000,32,32000,32,687707,32,4274072,0
6150,192982,32000,32000,0,0,0,0,0,687707,32,192950,32,195,195,387,1142,2,0,1068,195,195,195,193,193,2,1,32000,32,32,32,9,387,9,387,32000,32,32000,32,687707,32,4279891,0
6160,193290,32000,32000,0,0,0,0,0,687707,32,193258,32,195,195,388,451,1,1000,444,195,195,195,194,194,12,1,32000,32,32,32,9,388,9,388,32000,32,32000,32,687707,32,4286998,0
6170,193537,32000,32000,0,0,0,0,0,687707,32,193505,32,195,195,388,698,1,1000,444,195,195,195,194,194,20,1,32000,32,32,32,9,388,9,388,32000,32,32000,32,687707,32,4292679,0
6180,193920,32000,32000,0,0,0,0,0,687707,32,193888,32,196,196,389,1081,2,0,1029,196,196,196,194,194,0,1,32000,32,32,32,9,389,9,389,32000,32,32000,32,687707,32,4301488,0
6190,194306,32000,32000,0,0,0,0,0,687707,32,194274,32,196,196,389,1467,2,0,1029,196,196,196,194,194,10,1,32000,32,32,32,9,389,9,389,32000,32,32000,32,687707,32,4310366,0
6200,194557,32000,32000,0,0,0,0,0,687707,32,194525,32,196,196,390,719,1,1000,715,196,196,196,195,195,20,1,32000,32,32,32,9,390,9,390,32000,32,32000,32,687707,32,4316162,0
